"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
1758,"2021-03-01 18:47:38.8510","2021-03-01 19:16:56.9820",3694,"Jackson Square",40.71113,-74.0789,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,41608,"Customer",1970,0
293,"2021-03-01 18:50:57.6010","2021-03-01 18:55:51.0400",3199,"Newport Pkwy",40.7287448,-74.0321082,3187,"Warren St",40.7211236,-74.03805095,46935,"Customer",1970,0
371,"2021-03-01 18:54:36.9040","2021-03-01 19:00:47.9200",3280,"Astor Place",40.71928220070702,-74.07126188278198,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42575,"Customer",1970,0
237,"2021-03-01 18:55:13.0830","2021-03-01 18:59:10.2260",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42434,"Customer",1970,0
555,"2021-03-01 18:57:11.7210","2021-03-01 19:06:27.4000",3185,"City Hall",40.7177325,-74.043845,3192,"Liberty Light Rail",40.7112423,-74.0557013,41431,"Customer",1970,0
507,"2021-03-01 18:59:08.6190","2021-03-01 19:07:36.1460",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,44920,"Subscriber",1960,1
587,"2021-03-01 19:13:14.4830","2021-03-01 19:23:02.1010",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3191,"Union St",40.7182113,-74.0836394,42160,"Customer",1970,0
411,"2021-03-01 19:13:32.1610","2021-03-01 19:20:23.7500",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,45582,"Customer",1970,0
260,"2021-03-01 19:14:24.9400","2021-03-01 19:18:45.2790",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,28433,"Customer",1970,0
940,"2021-03-01 19:15:35.0970","2021-03-01 19:31:15.7470",3639,"Harborside",40.7192517,-74.034234,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,45138,"Customer",1970,0
666,"2021-03-01 19:18:45.1500","2021-03-01 19:29:51.5750",3199,"Newport Pkwy",40.7287448,-74.0321082,3214,"Essex Light Rail",40.7127742,-74.0364857,30143,"Customer",1970,0
652,"2021-03-01 19:19:47.7290","2021-03-01 19:30:40.4700",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,31171,"Customer",1970,0
403,"2021-03-01 19:24:15.8550","2021-03-01 19:30:59.2440",3203,"Hamilton Park",40.727595966,-74.044247311,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,34333,"Subscriber",1985,1
232,"2021-03-01 19:25:04.1290","2021-03-01 19:28:56.6170",3201,"Dey St",40.737711,-74.066921,3640,"Journal Square",40.73367,-74.0625,40958,"Customer",1970,0
1193,"2021-03-01 19:31:12.5080","2021-03-01 19:51:06.1700",3214,"Essex Light Rail",40.7127742,-74.0364857,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,36662,"Customer",1970,0
255,"2021-03-01 19:32:36.7150","2021-03-01 19:36:52.4570",3187,"Warren St",40.7211236,-74.03805095,3202,"Newport PATH",40.7272235,-74.0337589,42370,"Subscriber",1968,1
315,"2021-03-01 19:37:09.3950","2021-03-01 19:42:25.2230",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3280,"Astor Place",40.71928220070702,-74.07126188278198,42575,"Customer",1970,0
794,"2021-03-01 19:41:36.9020","2021-03-01 19:54:51.1910",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3681,"Grand St",40.71517767732029,-74.03768330812454,44710,"Customer",1970,0
430,"2021-03-01 19:43:41.4090","2021-03-01 19:50:51.8150",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45138,"Customer",1970,0
551,"2021-03-01 19:47:43.9140","2021-03-01 19:56:55.3540",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,27708,"Customer",1970,0
2113,"2021-03-01 19:48:08.5440","2021-03-01 20:23:21.8700",3209,"Brunswick St",40.7241765,-74.0506564,3209,"Brunswick St",40.7241765,-74.0506564,45713,"Customer",1970,0
547,"2021-03-01 19:48:48.2510","2021-03-01 19:57:56.0570",3202,"Newport PATH",40.7272235,-74.0337589,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,45364,"Customer",1970,0
331,"2021-03-01 19:49:23.6590","2021-03-01 19:54:55.5980",3206,"Hilltop",40.7311689,-74.0575736,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,45363,"Customer",1970,0
910,"2021-03-01 19:53:02.3770","2021-03-01 20:08:12.5490",3481,"York St",40.71649,-74.04105,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,46541,"Customer",1970,0
2451,"2021-03-01 19:54:14.8650","2021-03-01 20:35:06.0310",3203,"Hamilton Park",40.727595966,-74.044247311,3203,"Hamilton Park",40.727595966,-74.044247311,44319,"Customer",1970,0
146,"2021-03-01 19:55:24.8960","2021-03-01 19:57:51.2530",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3481,"York St",40.71649,-74.04105,42230,"Subscriber",1980,1
342,"2021-03-01 19:56:59.2290","2021-03-01 20:02:41.7040",3280,"Astor Place",40.71928220070702,-74.07126188278198,3694,"Jackson Square",40.71113,-74.0789,45582,"Subscriber",1960,1
844,"2021-03-01 19:58:55.3040","2021-03-01 20:12:59.3180",3214,"Essex Light Rail",40.7127742,-74.0364857,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,44376,"Subscriber",1991,1
881,"2021-03-01 20:02:12.0000","2021-03-01 20:16:53.2120",3184,"Paulus Hook",40.7141454,-74.0335519,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,32831,"Subscriber",1977,2
537,"2021-03-01 20:03:09.5860","2021-03-01 20:12:07.1080",3214,"Essex Light Rail",40.7127742,-74.0364857,3267,"Morris Canal",40.7124188237569,-74.03852552175522,40440,"Subscriber",1956,1
235,"2021-03-01 20:05:29.2460","2021-03-01 20:09:24.2520",3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,44731,"Customer",1970,0
543,"2021-03-01 20:07:09.7690","2021-03-01 20:16:12.8710",3202,"Newport PATH",40.7272235,-74.0337589,3184,"Paulus Hook",40.7141454,-74.0335519,40866,"Customer",1970,0
326,"2021-03-01 20:09:10.4510","2021-03-01 20:14:37.1480",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3203,"Hamilton Park",40.727595966,-74.044247311,42596,"Customer",1970,0
1998,"2021-03-01 20:13:46.7050","2021-03-01 20:47:04.8410",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3195,"Sip Ave",40.73089709786179,-74.06391263008118,44316,"Customer",1970,0
689,"2021-03-01 20:17:26.7920","2021-03-01 20:28:55.8020",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,42535,"Customer",1970,0
699,"2021-03-01 20:20:03.0290","2021-03-01 20:31:42.5080",3694,"Jackson Square",40.71113,-74.0789,3194,"McGinley Square",40.7253399253558,-74.06762212514877,45582,"Subscriber",1960,1
860,"2021-03-01 20:23:37.2240","2021-03-01 20:37:57.9350",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3202,"Newport PATH",40.7272235,-74.0337589,42157,"Customer",1970,0
197,"2021-03-01 20:23:51.6780","2021-03-01 20:27:09.0950",3481,"York St",40.71649,-74.04105,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44687,"Customer",1970,0
725,"2021-03-01 20:27:32.5730","2021-03-01 20:39:38.5150",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3694,"Jackson Square",40.71113,-74.0789,39342,"Customer",1970,0
1096,"2021-03-01 20:29:00.6600","2021-03-01 20:47:17.2770",3192,"Liberty Light Rail",40.7112423,-74.0557013,3187,"Warren St",40.7211236,-74.03805095,39571,"Customer",1970,0
189,"2021-03-01 20:35:30.4140","2021-03-01 20:38:40.3200",3639,"Harborside",40.7192517,-74.034234,3187,"Warren St",40.7211236,-74.03805095,49257,"Customer",1970,0
137,"2021-03-01 20:38:58.8870","2021-03-01 20:41:16.0590",3202,"Newport PATH",40.7272235,-74.0337589,3199,"Newport Pkwy",40.7287448,-74.0321082,42117,"Customer",1970,0
260,"2021-03-01 20:40:56.6200","2021-03-01 20:45:17.2980",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3280,"Astor Place",40.71928220070702,-74.07126188278198,45582,"Subscriber",1960,1
520,"2021-03-01 20:43:34.2650","2021-03-01 20:52:14.3860",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3187,"Warren St",40.7211236,-74.03805095,44684,"Customer",1970,0
223,"2021-03-01 20:48:19.8130","2021-03-01 20:52:03.4210",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,44452,"Customer",1970,0
718,"2021-03-01 20:52:27.2980","2021-03-01 21:04:25.4370",3220,"5 Corners Library",40.734961020009514,-74.0595030784607,3210,"Pershing Field",40.742677141,-74.051788633,46220,"Customer",1970,0
733,"2021-03-01 20:52:27.7640","2021-03-01 21:04:41.4850",3640,"Journal Square",40.73367,-74.0625,3210,"Pershing Field",40.742677141,-74.051788633,40958,"Customer",1970,0
324,"2021-03-01 20:55:03.6720","2021-03-01 21:00:28.4180",3203,"Hamilton Park",40.727595966,-74.044247311,3199,"Newport Pkwy",40.7287448,-74.0321082,40306,"Customer",1970,0
739,"2021-03-01 20:55:31.2840","2021-03-01 21:07:50.8820",3268,"Lafayette Park",40.71346382669195,-74.06285852193832,3185,"City Hall",40.7177325,-74.043845,45967,"Subscriber",1994,1
556,"2021-03-01 21:00:18.6390","2021-03-01 21:09:35.5080",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,44385,"Customer",1970,0
425,"2021-03-01 21:04:08.9680","2021-03-01 21:11:13.9920",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3195,"Sip Ave",40.73089709786179,-74.06391263008118,29387,"Subscriber",1983,2
306,"2021-03-01 21:07:35.2720","2021-03-01 21:12:41.4990",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,31794,"Subscriber",1993,2
451,"2021-03-01 21:09:24.7510","2021-03-01 21:16:56.1350",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3202,"Newport PATH",40.7272235,-74.0337589,45683,"Customer",1970,0
3193,"2021-03-01 21:09:25.6270","2021-03-01 22:02:39.5570",3184,"Paulus Hook",40.7141454,-74.0335519,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,48739,"Customer",1970,0
254,"2021-03-01 21:09:51.8820","2021-03-01 21:14:06.7430",3209,"Brunswick St",40.7241765,-74.0506564,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,43803,"Customer",1970,0
787,"2021-03-01 21:10:35.5850","2021-03-01 21:23:43.5080",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42585,"Customer",1970,0
1148,"2021-03-01 21:11:56.3880","2021-03-01 21:31:04.8580",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,44916,"Customer",1970,0
480,"2021-03-01 21:18:24.1210","2021-03-01 21:26:24.3720",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,42596,"Subscriber",1980,1
687,"2021-03-01 21:18:40.5340","2021-03-01 21:30:07.6160",3187,"Warren St",40.7211236,-74.03805095,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,48754,"Customer",1970,0
127,"2021-03-01 21:27:11.1500","2021-03-01 21:29:19.1270",3203,"Hamilton Park",40.727595966,-74.044247311,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42293,"Customer",1970,0
346,"2021-03-01 21:27:37.7050","2021-03-01 21:33:24.6480",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,42150,"Customer",1970,0
387,"2021-03-01 21:28:52.4050","2021-03-01 21:35:19.4050",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42535,"Customer",1970,0
2039,"2021-03-01 21:29:28.4150","2021-03-01 22:03:27.6590",3202,"Newport PATH",40.7272235,-74.0337589,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,45683,"Customer",1970,0
500,"2021-03-01 21:30:45.9840","2021-03-01 21:39:06.3710",3279,"Dixon Mills",40.721630142638354,-74.04996782541275,3267,"Morris Canal",40.7124188237569,-74.03852552175522,44920,"Customer",1970,0
372,"2021-03-01 21:31:05.5360","2021-03-01 21:37:17.7690",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,45138,"Customer",1970,0
1892,"2021-03-01 21:31:56.5150","2021-03-01 22:03:29.0840",3202,"Newport PATH",40.7272235,-74.0337589,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42157,"Customer",1970,0
794,"2021-03-01 21:33:11.6270","2021-03-01 21:46:25.9190",3199,"Newport Pkwy",40.7287448,-74.0321082,3640,"Journal Square",40.73367,-74.0625,40306,"Customer",1970,0
998,"2021-03-01 21:33:19.2210","2021-03-01 21:49:58.0850",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,48932,"Customer",1970,0
403,"2021-03-01 21:34:59.9980","2021-03-01 21:41:43.6950",3210,"Pershing Field",40.742677141,-74.051788633,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,46220,"Customer",1970,0
390,"2021-03-01 21:35:05.4970","2021-03-01 21:41:35.7020",3210,"Pershing Field",40.742677141,-74.051788633,3220,"5 Corners Library",40.734961020009514,-74.0595030784607,40958,"Customer",1970,0
152,"2021-03-01 21:35:10.6100","2021-03-01 21:37:42.6600",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,41608,"Customer",1970,0
575,"2021-03-01 21:36:09.4860","2021-03-01 21:45:45.1660",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3192,"Liberty Light Rail",40.7112423,-74.0557013,45343,"Customer",1970,0
494,"2021-03-01 21:40:42.5490","2021-03-01 21:48:57.4370",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3202,"Newport PATH",40.7272235,-74.0337589,38460,"Customer",1970,0
1169,"2021-03-01 21:43:13.4140","2021-03-01 22:02:43.1400",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3199,"Newport Pkwy",40.7287448,-74.0321082,43236,"Customer",1970,0
217,"2021-03-01 21:48:55.0880","2021-03-01 21:52:32.6860",3214,"Essex Light Rail",40.7127742,-74.0364857,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,44283,"Customer",1970,0
451,"2021-03-01 21:51:36.2760","2021-03-01 21:59:07.5690",3681,"Grand St",40.71517767732029,-74.03768330812454,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,40168,"Customer",1970,0
285,"2021-03-01 21:52:54.5590","2021-03-01 21:57:40.5150",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,26469,"Customer",1970,0
843,"2021-03-01 22:02:22.7410","2021-03-01 22:16:26.3360",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,28367,"Customer",1970,0
264,"2021-03-01 22:03:16.6790","2021-03-01 22:07:40.8460",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,33911,"Customer",1970,0
645,"2021-03-01 22:04:00.4030","2021-03-01 22:14:45.9210",3209,"Brunswick St",40.7241765,-74.0506564,3207,"Oakland Ave",40.7376037,-74.0524783,44747,"Customer",1970,0
631,"2021-03-01 22:04:15.9840","2021-03-01 22:14:47.5160",3209,"Brunswick St",40.7241765,-74.0506564,3207,"Oakland Ave",40.7376037,-74.0524783,44505,"Customer",1970,0
143,"2021-03-01 22:08:19.9230","2021-03-01 22:10:43.6050",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3203,"Hamilton Park",40.727595966,-74.044247311,48739,"Customer",1970,0
435,"2021-03-01 22:08:33.7680","2021-03-01 22:15:48.7710",3184,"Paulus Hook",40.7141454,-74.0335519,3187,"Warren St",40.7211236,-74.03805095,42614,"Subscriber",1970,0
402,"2021-03-01 22:08:57.3640","2021-03-01 22:15:40.1740",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3209,"Brunswick St",40.7241765,-74.0506564,34333,"Customer",1970,0
902,"2021-03-01 22:12:28.3130","2021-03-01 22:27:31.0840",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3210,"Pershing Field",40.742677141,-74.051788633,43558,"Customer",1970,0
1593,"2021-03-01 22:12:46.2870","2021-03-01 22:39:20.1740",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3267,"Morris Canal",40.7124188237569,-74.03852552175522,44920,"Subscriber",1976,2
390,"2021-03-01 22:12:53.8770","2021-03-01 22:19:24.4590",3199,"Newport Pkwy",40.7287448,-74.0321082,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,28433,"Customer",1970,0
678,"2021-03-01 22:13:23.0400","2021-03-01 22:24:41.0470",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,43803,"Subscriber",1980,1
245,"2021-03-01 22:13:43.3830","2021-03-01 22:17:48.9190",3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,3211,"Newark Ave",40.72152515,-74.046304543,48754,"Subscriber",1977,1
292,"2021-03-01 22:16:40.6120","2021-03-01 22:21:32.8340",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3187,"Warren St",40.7211236,-74.03805095,42314,"Customer",1970,0
601,"2021-03-01 22:18:02.0990","2021-03-01 22:28:03.6080",3202,"Newport PATH",40.7272235,-74.0337589,3203,"Hamilton Park",40.727595966,-74.044247311,32526,"Customer",1970,0
433,"2021-03-01 22:18:18.5530","2021-03-01 22:25:32.3790",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,48739,"Subscriber",1985,1
1032,"2021-03-01 22:25:07.8500","2021-03-01 22:42:20.3200",3280,"Astor Place",40.71928220070702,-74.07126188278198,3280,"Astor Place",40.71928220070702,-74.07126188278198,45582,"Customer",1970,0
330,"2021-03-01 22:26:43.6060","2021-03-01 22:32:13.6350",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3201,"Dey St",40.737711,-74.066921,42535,"Customer",1970,0
197,"2021-03-01 22:26:56.0890","2021-03-01 22:30:13.5160",3211,"Newark Ave",40.72152515,-74.046304543,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,48754,"Subscriber",1977,1
698,"2021-03-01 22:30:15.1300","2021-03-01 22:41:53.2580",3203,"Hamilton Park",40.727595966,-74.044247311,3681,"Grand St",40.71517767732029,-74.03768330812454,31171,"Customer",1970,0
395,"2021-03-01 22:30:26.5740","2021-03-01 22:37:02.4520",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,40440,"Customer",1970,0
1117,"2021-03-01 22:34:26.0330","2021-03-01 22:53:03.5470",3192,"Liberty Light Rail",40.7112423,-74.0557013,3483,"Montgomery St",40.71942,-74.05099,44422,"Customer",1970,0
414,"2021-03-01 22:37:12.6220","2021-03-01 22:44:07.5690",3212,"Christ Hospital",40.734785818,-74.050443636,3196,"Riverview Park",40.7443187,-74.0439909,47252,"Subscriber",1970,1
283,"2021-03-01 22:38:45.0720","2021-03-01 22:43:28.3120",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3269,"Brunswick & 6th",40.72601172964625,-74.05038893222809,39533,"Customer",1970,0
448,"2021-03-01 22:40:13.5210","2021-03-01 22:47:42.3620",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,29387,"Subscriber",1989,2
489,"2021-03-01 22:41:14.0520","2021-03-01 22:49:23.0900",3681,"Grand St",40.71517767732029,-74.03768330812454,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,34964,"Customer",1970,0
1507,"2021-03-01 22:42:20.7760","2021-03-01 23:07:28.3010",3483,"Montgomery St",40.71942,-74.05099,3214,"Essex Light Rail",40.7127742,-74.0364857,43467,"Subscriber",1958,1
550,"2021-03-01 22:45:11.2910","2021-03-01 22:54:21.3680",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3203,"Hamilton Park",40.727595966,-74.044247311,40308,"Customer",1970,0
544,"2021-03-01 22:45:17.1840","2021-03-01 22:54:21.5100",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3203,"Hamilton Park",40.727595966,-74.044247311,45726,"Customer",1970,0
1007,"2021-03-01 22:45:47.3170","2021-03-01 23:02:34.7520",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,27102,"Subscriber",1986,1
287,"2021-03-01 22:48:49.3280","2021-03-01 22:53:36.9680",3638,"Washington St",40.7242941,-74.0354826,3199,"Newport Pkwy",40.7287448,-74.0321082,42363,"Subscriber",1996,1
217,"2021-03-01 22:52:36.2060","2021-03-01 22:56:13.8960",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3195,"Sip Ave",40.73089709786179,-74.06391263008118,42191,"Customer",1970,0
